Date,Open,High,Low,Close,Points_Change,Change_Pct,Volume_Cr,Turnover_Rs_Cr,PE,PB,Div_Yield,Daily_Return
2024-12-18,36340.29,36360.25,35979.25,36061.25,-243.63,-0.67,8.2,3369.12,26.09,4.14,1.03,-0.006710668097511863
2024-12-19,35497.75,35813.13,35492.05,35762.67,-298.58,-0.83,15.27,5732.12,25.87,4.11,1.04,-0.008279801726229774
2024-12-20,35844.22,35921.7,35025.81,35082.25,-680.42,-1.9,9.39,3682.71,25.38,4.03,1.06,-0.019025984357431858
2024-12-23,35281.31,35426.27,35116.97,35231.44,149.19,0.43,7.86,3076.11,25.59,4.06,1.05,0.004252577870575536
2024-12-24,35304.44,35398.04,35131.54,35222.65,-8.79,-0.02,6.31,2623.63,25.58,4.06,1.06,-0.0002494930664201922
2024-12-26,35289.35,35361.2,35111.8,35265.03,42.38,0.12,6.65,2561.53,25.61,4.07,1.06,0.0012032030525812587
2024-12-27,35329.31,35461.58,35273.72,35291.42,26.39,0.07,6.5,2429.85,25.63,4.07,1.05,0.0007483334056428426
2024-12-30,35295.62,35412.19,35025.02,35178.37,-113.05,-0.32,9.53,3321.75,25.55,4.06,1.05,-0.003203328174383291
2024-12-31,35058.51,35250.02,34854.32,35189.03,10.66,0.03,9.85,2745.93,25.55,4.06,1.05,0.000303027115809984
2025-01-01,35259.1,35405.83,35092.66,35352.14,163.11,0.46,6.95,2284.41,25.67,4.08,1.05,0.004635251383740879
2025-01-02,35431.06,35896.33,35357.18,35878.66,526.52,1.49,16.48,6107.2,26.06,4.14,1.03,0.014893582114123838
2025-01-03,35956.42,35956.42,35667.47,35702.07,-176.59,-0.49,9.74,3663.56,25.93,4.12,1.03,-0.004921867204628172
2025-01-06,35758.04,35791.09,34862.05,34951.07,-751.0,-2.1,13.69,4070.19,25.38,4.03,1.06,-0.02103519487805605
2025-01-07,34974.01,35281.23,34974.01,35135.64,184.57,0.53,9.27,3052.04,25.52,4.05,1.05,0.005280811145409903
2025-01-08,35198.17,35198.21,34707.11,34958.85,-176.79,-0.5,8.89,3144.33,25.39,4.03,1.06,-0.005031643083774795
2025-01-09,34979.5,34979.5,34652.81,34678.2,-280.65,-0.8,7.16,2565.37,25.18,4.0,1.07,-0.008028010074702108
2025-01-10,34684.81,34718.55,34194.65,34287.66,-390.54,-1.13,11.11,3568.25,24.89,3.95,1.08,-0.011261830198799117
2025-01-13,33931.65,34025.31,33344.63,33413.46,-874.2,-2.55,14.81,3941.16,24.25,3.85,1.11,-0.025496053098986726
2025-01-14,33435.41,33854.26,33435.41,33776.55,363.09,1.09,14.21,4251.81,24.51,3.89,1.09,0.010866578917597902
2025-01-15,33979.14,34004.22,33720.94,33877.55,101.0,0.3,10.26,3586.53,24.58,3.91,1.09,0.0029902402702466357
2025-01-16,34190.44,34226.82,34095.05,34136.78,259.23,0.77,9.78,3171.99,24.79,3.94,1.08,0.007651970109999073
2025-01-17,34177.29,34177.29,33908.51,34083.34,-53.44,-0.16,8.93,2927.84,24.67,3.93,1.1,-0.0015654669245313002
2025-01-20,34249.48,34344.86,34000.72,34279.07,195.73,0.57,11.06,3518.97,24.79,3.95,1.08,0.005742688363288506
2025-01-21,34384.15,34384.15,33664.18,33693.47,-585.6,-1.71,10.31,4268.0,24.35,3.88,1.1,-0.01708331060323398
2025-01-22,33798.02,33802.01,33318.56,33650.82,-42.65,-0.13,19.59,6642.34,24.32,3.88,1.1,-0.001265823911873798
2025-01-23,33659.09,33960.73,33573.79,33870.03,219.21,0.65,8.32,3053.68,24.42,3.9,1.09,0.006514254333178204
2025-01-24,33882.87,33983.21,33472.31,33525.19,-344.84,-1.02,8.51,2760.97,24.12,3.86,1.11,-0.010181272351987736
2025-01-27,33293.63,33293.63,32832.92,32903.27,-621.92,-1.86,26.71,6404.07,23.52,3.79,1.13,-0.01855082700500743
2025-01-28,33003.05,33202.32,32677.75,32930.85,27.58,0.08,13.35,3676.15,23.56,3.8,1.14,0.0008382145604373115
2025-01-29,33020.4,33455.16,33018.29,33434.59,503.74,1.53,8.95,3041.33,23.88,3.85,1.12,0.015296902448615812
2025-01-30,33538.17,33679.01,33384.25,33520.73,86.14,0.26,18.62,7585.63,23.91,3.86,1.12,0.0025763737494615135
2025-01-31,33595.48,34005.3,33542.21,33962.66,441.93,1.32,11.61,3919.11,24.22,3.91,1.13,0.01318378209543769
2025-02-01,34107.55,34165.79,33661.91,33953.6,-9.06,-0.03,32.45,10211.12,24.07,3.91,1.13,-0.0002667635573893046
2025-02-03,33765.43,33765.58,33505.71,33685.04,-268.56,-0.79,11.16,3647.83,23.88,3.88,1.13,-0.007909617831393323
2025-02-04,33917.71,34216.96,33796.16,34197.57,512.53,1.52,8.87,3454.43,24.23,3.94,1.12,0.015215359696767461
2025-02-05,34311.37,34405.59,34235.9,34267.23,69.66,0.2,18.14,6533.19,24.25,3.95,1.12,0.0020369868385385903
2025-02-06,34399.08,34403.59,34020.16,34100.23,-167.0,-0.49,6.53,2656.55,24.12,3.93,1.13,-0.004873460737853663
2025-02-07,34125.83,34233.06,33861.85,34049.02,-51.21,-0.15,8.06,2754.51,23.79,3.92,1.15,-0.0015017494016904553
2025-02-10,34051.7,34059.38,33518.44,33615.47,-433.55,-1.27,7.37,2574.28,23.48,3.87,1.12,-0.012733112436128735
2025-02-11,33608.77,33610.4,32834.98,32969.92,-645.55,-1.92,9.02,3060.27,23.02,3.79,1.14,-0.019203955797732486
2025-02-12,32933.24,33036.57,32342.82,32902.92,-67.0,-0.2,12.65,3569.95,22.98,3.79,1.19,-0.002032155370713662
2025-02-13,32933.51,33226.66,32845.33,32894.16,-8.76,-0.03,8.06,2682.17,22.93,3.79,1.19,-0.00026623776856260495
2025-02-14,33014.61,33026.99,32233.33,32465.88,-428.28,-1.3,10.18,3347.19,22.62,3.74,1.21,-0.013019940317673506
2025-02-17,32303.32,32524.17,32018.36,32504.98,39.1,0.12,9.67,2744.11,22.63,3.74,1.18,0.001204341296154654
2025-02-18,32552.51,32552.51,32219.48,32433.14,-71.84,-0.22,9.1,3126.35,22.57,3.73,1.19,-0.0022101228796326255
2025-02-19,32333.07,32723.66,32210.88,32607.77,174.63,0.54,8.32,2826.12,22.7,3.75,1.18,0.005384307532357413
2025-02-20,32516.07,32772.49,32461.25,32757.57,149.8,0.46,7.97,2391.57,22.8,3.77,1.18,0.004593997074930245
2025-02-21,32740.99,32869.0,32430.41,32535.94,-221.63,-0.68,9.0,3461.83,22.65,3.74,1.18,-0.006765764371410965
2025-02-24,32340.35,32340.35,32144.04,32193.81,-342.13,-1.05,6.02,2097.9,22.41,3.7,1.18,-0.010515448454847087
2025-02-25,32214.73,32322.63,32077.99,32122.71,-71.1,-0.22,7.16,2854.64,22.36,3.7,1.18,-0.0022084990872469623
2025-02-27,32197.81,32205.89,31918.21,31964.79,-157.92,-0.49,6.74,2629.84,22.25,3.68,1.18,-0.004916148108300877
2025-02-28,31767.12,31780.9,31197.56,31296.85,-667.94,-2.09,11.51,3384.46,21.78,3.6,1.21,-0.02089611725902163
2025-03-03,31368.64,31490.09,30967.74,31335.96,39.11,0.12,15.23,3891.47,21.81,3.61,1.21,0.0012496465299223214
2025-03-04,31147.05,31422.99,31006.02,31369.65,33.69,0.11,9.44,2488.1,21.83,3.61,1.21,0.0010751226386553903
2025-03-05,31383.63,31917.85,31354.57,31906.57,536.92,1.71,11.22,5167.62,22.21,3.67,1.19,0.01711590661674567
2025-03-06,32200.02,32235.26,31923.9,32200.42,293.85,0.92,11.2,3194.21,22.41,3.7,1.17,0.009209701951667038
2025-03-07,32233.03,32363.51,32105.87,32198.93,-1.49,0.0,10.17,2716.73,22.41,3.7,1.17,-4.62726883685427e-05
2025-03-10,32290.57,32355.05,31868.03,31922.79,-276.14,-0.86,9.87,2583.45,22.22,3.67,1.18,-0.008576061378437139
2025-03-11,31695.6,32039.18,31632.72,31991.6,68.81,0.22,9.62,2816.64,22.27,3.68,1.18,0.0021555133495536616
2025-03-12,32077.09,32131.86,31688.01,31919.62,-71.98,-0.22,9.13,3290.17,22.22,3.67,1.19,-0.0022499656159741255
2025-03-13,32080.23,32080.23,31762.45,31785.9,-133.72,-0.42,7.47,2787.72,22.12,3.66,1.19,-0.004189272929940868
2025-03-17,31823.6,32070.63,31811.78,31966.21,180.31,0.57,7.87,2471.79,22.25,3.68,1.18,0.005672641013782842
2025-03-18,32163.59,32567.94,32102.69,32543.43,577.22,1.81,10.78,3249.9,22.65,3.74,1.16,0.018057192266458966
2025-03-19,32655.11,32898.82,32548.11,32852.82,309.39,0.95,12.82,3973.4,22.87,3.78,1.16,0.009506988046435128
2025-03-20,33085.25,33211.85,32877.71,33171.19,318.37,0.97,9.92,3468.54,23.09,3.82,1.14,0.009690796710906557
2025-03-21,33178.43,33524.83,33117.8,33487.78,316.59,0.95,13.01,4558.19,23.31,3.85,1.14,0.009544125489619137
2025-03-24,33745.88,33996.13,33606.41,33913.46,425.68,1.27,12.97,4065.82,23.68,3.92,1.11,0.012711502524204388
2025-03-25,34110.2,34122.5,33672.81,33761.03,-152.43,-0.45,13.37,4191.87,23.57,3.9,1.12,-0.004494675565394957
2025-03-26,33802.44,33890.2,33472.24,33495.53,-265.5,-0.79,12.23,3403.5,23.38,3.87,1.13,-0.007864096563404588
2025-03-27,33396.33,33753.96,33378.74,33711.61,216.08,0.65,17.63,3970.15,23.54,3.89,1.12,0.006451010030293691
2025-03-28,33760.08,33852.72,33491.39,33579.22,-132.39,-0.39,14.39,4344.41,23.44,3.88,1.13,-0.003927133708535369
2025-04-01,33445.86,33671.46,33111.22,33153.99,-425.23,-1.27,9.39,2988.59,23.15,3.83,1.14,-0.012663486525297585
2025-04-02,33217.99,33481.8,33063.55,33459.65,305.66,0.92,9.06,2932.89,23.36,3.86,1.13,0.00921940315479386
2025-04-03,33150.03,33445.25,33148.72,33420.86,-38.79,-0.12,11.38,3395.49,23.33,3.86,1.13,-0.001159306806855498
2025-04-04,33354.43,33370.8,32635.34,32739.88,-680.98,-2.04,12.16,3735.4,22.86,3.78,1.15,-0.02037589696973685
2025-04-07,30571.62,31784.33,30571.61,31664.36,-1075.52,-3.29,18.56,5917.34,22.11,3.66,1.19,-0.032850456385301374
2025-04-08,32141.69,32400.32,31845.31,32233.7,569.34,1.8,10.69,3604.7,22.5,3.72,1.17,0.017980467629852726
2025-04-09,32176.44,32176.44,31885.94,32044.58,-189.12,-0.59,8.11,2518.68,22.37,3.7,1.18,-0.005867151459497344
2025-04-11,32617.87,32762.86,32485.69,32666.11,621.53,1.94,11.86,3670.64,22.81,3.77,1.15,0.019395791737635504
2025-04-15,33306.3,33516.24,33156.49,33482.62,816.51,2.5,9.92,3761.78,23.38,3.87,1.12,0.02499563002757288
2025-04-16,33573.58,33688.02,33436.81,33670.31,187.69,0.56,11.76,3547.83,23.51,3.89,1.12,0.005605594783203882
2025-04-17,33642.96,34145.82,33505.92,34109.67,439.36,1.3,12.07,3999.94,23.82,3.94,1.1,0.01304888490780165
2025-04-21,34281.93,34648.98,34189.94,34609.7,500.03,1.47,16.1,4475.35,24.17,4.0,1.09,0.014659479262039143
2025-04-22,34739.45,34842.64,34526.24,34730.29,120.59,0.35,15.62,4756.52,24.25,4.01,1.08,0.003484283307858993
2025-04-23,34948.42,34999.83,34586.89,34962.78,232.49,0.67,12.81,4257.91,24.42,4.04,1.08,0.006694156599325707
2025-04-24,34957.17,35013.35,34844.94,34880.67,-82.11,-0.23,10.95,3968.45,24.36,4.03,1.08,-0.0023484974592982155
2025-04-25,34907.48,35021.24,34081.02,34359.02,-521.65,-1.5,14.69,5191.36,23.99,3.97,1.1,-0.014955274654988027
2025-04-28,34328.4,34798.62,34327.73,34765.79,406.77,1.18,11.55,3915.45,24.28,4.02,1.1,0.011838812632025242
2025-04-29,34849.46,35001.54,34741.76,34785.55,19.76,0.06,12.34,5931.06,24.29,4.02,1.1,0.0005683748305447267
2025-04-30,34796.61,34880.05,34505.4,34640.35,-145.2,-0.42,10.12,4380.05,24.19,4.0,1.1,-0.004174147023692454
2025-05-02,34646.74,34985.85,34498.51,34623.5,-16.85,-0.05,10.06,4979.62,24.18,4.0,1.1,-0.00048642695584766305
2025-05-05,34719.56,34942.74,34719.18,34918.71,295.21,0.85,11.58,4389.18,24.39,4.03,1.09,0.008526289947578869
2025-05-06,34957.76,34987.83,34490.18,34548.63,-370.08,-1.06,15.05,4181.17,24.13,3.99,1.1,-0.010598329663381034
2025-05-07,34074.11,34740.09,34072.11,34722.2,173.57,0.5,11.66,3614.22,24.25,4.01,1.1,0.005023932931638608
2025-05-08,34794.46,34830.72,34187.69,34339.7,-382.5,-1.1,11.6,3590.46,23.98,3.97,1.1,-0.011016007050244525
2025-05-09,33582.25,34164.79,33582.25,34105.3,-234.4,-0.68,15.62,4680.88,23.82,3.94,1.11,-0.006825918688864285
2025-05-12,34821.85,35431.3,34776.55,35412.4,1307.1,3.83,14.76,4429.4,24.73,4.09,0.99,0.03832542156204455
2025-05-13,35397.6,35502.42,35095.8,35144.23,-268.17,-0.76,15.56,7612.23,24.54,4.06,1.0,-0.007572771119720767
2025-05-14,35230.39,35445.25,35179.19,35374.47,230.24,0.66,14.8,5743.84,24.71,4.09,0.99,0.006551288789084175
2025-05-15,35439.24,35872.76,35244.41,35836.63,462.16,1.31,15.31,5589.13,25.03,4.14,0.98,0.01306478938058997
2025-05-16,35867.31,35984.77,35791.43,35957.63,121.0,0.34,18.66,7982.96,25.12,4.15,1.0,0.003376433554159508
2025-05-19,36031.46,36108.78,35901.53,35953.27,-4.36,-0.01,15.19,5656.43,25.11,4.15,0.99,-0.00012125382012107
2025-05-20,36041.66,36083.76,35489.22,35513.57,-439.7,-1.22,13.21,5110.21,24.81,4.1,1.0,-0.012229763801734794
2025-05-21,35570.77,35868.8,35508.55,35742.34,228.77,0.64,13.75,5589.7,24.97,4.13,0.99,0.006441762965536668
2025-05-22,35659.16,35659.16,35338.06,35542.53,-199.81,-0.56,13.0,4235.65,24.83,4.11,1.0,-0.005590288716407432
2025-05-23,35550.82,35860.29,35518.67,35813.43,270.9,0.76,14.53,4973.02,25.02,4.14,0.97,0.0076218547188398045
2025-05-26,35927.07,36108.49,35906.73,36008.3,194.87,0.54,12.48,3991.26,25.21,4.16,0.95,0.005441254858861599
2025-05-27,35996.21,36098.55,35728.49,35874.97,-133.33,-0.37,12.02,5709.73,25.11,4.14,0.96,-0.003702757419817182
2025-05-28,35885.06,35950.41,35788.78,35804.71,-70.26,-0.2,17.5,4815.0,25.06,4.14,1.0,-0.0019584685366984544
2025-05-29,35934.08,35994.67,35770.92,35933.41,128.7,0.36,15.06,4098.24,25.15,4.15,1.0,0.0035944991594683007
2025-05-30,35920.97,35998.26,35758.68,35815.16,-118.25,-0.33,25.06,5237.65,25.07,4.14,1.05,-0.003290809305323328
2025-06-02,35758.42,35892.33,35594.86,35857.9,42.74,0.12,19.04,4378.33,25.1,4.14,1.01,0.0011933494084628293
2025-06-03,35943.3,36016.75,35617.86,35647.66,-210.24,-0.59,70.46,8131.22,24.95,4.12,1.04,-0.005863143128850168
2025-06-04,35698.82,35817.74,35587.43,35791.49,143.83,0.4,19.25,6408.4,25.05,4.14,1.06,0.004034766938418866
2025-06-05,35895.41,36125.03,35824.11,35984.22,192.73,0.54,13.29,4903.69,25.19,4.16,1.01,0.005384799571071408
2025-06-06,36028.19,36359.37,35905.26,36338.97,354.75,0.99,18.36,5990.3,25.44,4.2,1.04,0.009858487970560326
2025-06-09,36511.77,36602.46,36482.85,36596.56,257.59,0.71,15.29,5093.45,25.62,4.23,1.02,0.00708853332937065
2025-06-10,36717.82,36729.81,36536.51,36608.83,12.27,0.03,15.55,6374.53,25.63,4.23,1.03,0.0003352774140521486
2025-06-11,36666.79,36741.38,36510.19,36606.02,-2.81,-0.01,15.84,5005.56,25.62,4.23,1.03,-7.675743802804114e-05
2025-06-12,36658.91,36664.51,36108.16,36153.5,-452.52,-1.24,10.87,4249.37,25.31,4.18,1.04,-0.012361901129923303
2025-06-13,35544.55,35980.99,35518.46,35946.69,-206.81,-0.57,11.82,4179.66,25.16,4.15,1.06,-0.005720331364874709
2025-06-16,35883.27,36260.04,35766.33,36241.28,294.59,0.82,10.47,4132.09,25.37,4.19,1.02,0.00819519126795809
2025-06-17,36287.43,36292.16,36037.47,36071.37,-169.91,-0.47,10.12,5546.33,25.25,4.17,1.03,-0.00468830019248756
2025-06-18,36007.79,36206.52,35899.17,35982.58,-88.79,-0.25,7.76,3323.1,25.19,4.16,1.03,-0.0024615089474007146
2025-06-19,35974.59,36062.96,35671.86,35733.43,-249.15,-0.69,8.12,3179.45,24.59,4.13,1.03,-0.0069241838689722
2025-06-20,35743.13,36191.5,35732.53,36157.56,424.13,1.19,7.53,3161.79,24.88,4.18,1.04,0.011869277592439165
2025-06-23,35822.58,36177.48,35821.93,36088.23,-69.33,-0.19,13.82,6206.32,25.04,4.21,1.0,-0.0019174413317710748
2025-06-24,36377.95,36559.63,36201.04,36254.9,166.67,0.46,21.5,9270.23,25.16,4.23,1.01,0.004618403285503225
2025-06-25,36418.23,36554.08,36383.34,36545.02,290.12,0.8,11.62,3945.81,25.36,4.26,1.0,0.008002228664263145
2025-06-26,36629.05,36915.8,36592.89,36895.95,350.93,0.96,12.04,4366.84,25.6,4.3,0.99,0.009602676370132013
2025-06-27,36947.04,37083.97,36928.11,37060.93,164.98,0.45,12.81,4864.8,25.68,4.32,1.08,0.004471493483702238
2025-06-30,37124.77,37136.77,36959.73,37043.16,-17.77,-0.05,8.77,3544.83,25.66,4.32,1.06,-0.0004794806822170372
2025-07-01,37107.15,37138.85,36958.52,37042.95,-0.21,0.0,11.61,5542.08,25.66,4.32,1.06,-5.669062790758517e-06
2025-07-02,37084.81,37125.59,36813.63,36936.0,-106.95,-0.29,13.74,4050.72,25.59,4.3,1.06,-0.002887189060266415
2025-07-03,36999.55,37096.34,36874.08,36890.97,-45.03,-0.12,16.55,4839.29,25.56,4.3,1.06,-0.001219135802469129
2025-07-04,36933.42,36981.8,36797.96,36967.25,76.28,0.21,9.05,3866.41,25.61,4.31,1.09,0.00206771467380773
2025-07-07,36958.49,37015.88,36886.01,36948.2,-19.05,-0.05,6.71,2522.81,25.6,4.3,1.08,-0.0005153209935822023
2025-07-08,36948.56,37030.17,36841.99,36999.02,50.82,0.14,12.8,4157.07,25.63,4.31,1.08,0.0013754391282931877
2025-07-09,36986.9,37054.7,36903.82,36963.79,-35.23,-0.1,10.69,3743.68,25.63,4.31,1.08,-0.0009521873822603277
2025-07-10,37017.63,37040.57,36800.15,36838.75,-125.04,-0.34,7.98,3191.07,25.54,4.29,1.08,-0.003382770002751334
2025-07-11,36749.13,36818.25,36510.9,36545.58,-293.17,-0.8,8.5,3320.66,25.34,4.26,1.09,-0.007958196192867528
2025-07-14,36567.87,36613.66,36427.38,36582.53,36.95,0.1,18.89,5365.14,25.36,4.26,1.07,0.001011066180917064
2025-07-15,36605.63,36826.47,36605.08,36799.23,216.7,0.59,16.58,4187.59,25.51,4.29,1.07,0.005923592490732821
2025-07-16,36799.21,36877.04,36728.4,36827.24,28.01,0.08,13.44,3638.63,25.53,4.29,1.07,0.000761157230735332
2025-07-17,36885.08,36892.33,36740.91,36752.95,-74.29,-0.2,13.33,3860.83,25.48,4.28,1.07,-0.0020172567914402695
2025-07-18,36773.34,36802.62,36484.56,36532.54,-220.41,-0.6,23.52,7266.36,25.33,4.26,1.11,-0.0059970696229825204
2025-07-21,36576.47,36712.21,36390.08,36688.2,155.66,0.43,9.73,3607.43,25.44,4.28,1.08,0.004260858949309165
2025-07-22,36785.26,36796.27,36576.17,36600.07,-88.13,-0.24,11.06,4974.53,25.38,4.27,1.08,-0.0024021347463216713
2025-07-23,36690.98,36778.71,36567.92,36765.36,165.29,0.45,17.36,6620.03,25.49,4.29,1.08,0.004516111581207349
2025-07-24,36785.8,36789.97,36501.32,36563.21,-202.15,-0.55,12.45,4248.15,25.35,4.26,1.08,-0.005498382172784422
2025-07-25,36511.68,36511.68,36108.35,36129.89,-433.32,-1.19,12.77,5387.72,25.04,4.21,1.12,-0.011851257042256425
2025-07-28,36071.48,36255.12,35832.06,35869.97,-259.92,-0.72,13.0,3988.17,24.86,4.18,1.13,-0.007194043491413837
2025-07-29,35787.66,36152.63,35770.3,36126.52,256.55,0.72,9.64,4259.98,25.04,4.21,1.12,0.007152222318557611
2025-07-30,36208.43,36217.05,36055.91,36167.15,40.63,0.11,8.56,3521.14,25.07,4.21,1.12,0.0011246585610793502
2025-07-31,35722.2,36222.26,35722.14,35981.74,-185.41,-0.51,12.13,4491.12,24.88,4.19,1.13,-0.00512647526830301
2025-08-01,35944.3,35972.71,35562.04,35598.07,-383.67,-1.07,12.62,4817.02,24.39,4.15,1.16,-0.01066290846412643
2025-08-04,35670.52,35909.31,35570.03,35889.79,291.72,0.82,9.74,3491.0,24.55,4.18,1.14,0.008194826292549084
2025-08-05,35901.41,35917.68,35698.05,35792.76,-97.03,-0.27,12.21,8280.88,24.47,4.17,1.14,-0.0027035544092065544
2025-08-06,35800.05,35823.77,35535.91,35587.67,-205.09,-0.57,8.39,4127.03,24.27,4.15,1.15,-0.005729929739980988
2025-08-07,35444.87,35680.27,35211.4,35634.06,46.39,0.13,11.39,4146.34,24.28,4.15,1.15,0.0013035413669959528
2025-08-08,35617.15,35617.15,35197.4,35228.64,-405.42,-1.14,9.02,5882.68,23.94,4.1,1.15,-0.011377317094936612
2025-08-11,35251.09,35560.36,35178.29,35539.33,310.69,0.88,7.58,3300.72,24.18,4.14,1.12,0.00881924479627938
2025-08-12,35549.02,35689.0,35421.53,35437.06,-102.27,-0.29,8.89,3248.1,24.11,4.13,1.16,-0.0028776569507642513
2025-08-13,35561.07,35683.96,35521.29,35631.91,194.85,0.55,10.98,4007.65,24.25,4.15,1.12,0.005498480968793906
2025-08-14,35696.21,35717.5,35565.35,35604.49,-27.42,-0.08,10.26,4582.72,24.14,4.15,1.16,-0.0007695349477477853
2025-08-18,35951.26,36167.18,35951.09,36001.36,396.87,1.11,12.37,5504.6,24.4,4.19,1.13,0.01114662785508247
2025-08-19,36048.48,36233.79,35968.98,36211.33,209.97,0.58,15.41,4225.01,24.54,4.22,1.12,0.005832279669434781
2025-08-20,36229.5,36367.16,36145.98,36323.56,112.23,0.31,16.17,3722.09,24.62,4.23,1.1,0.003099306211619357
2025-08-21,36445.71,36462.04,36311.64,36328.71,5.15,0.01,22.9,11587.55,24.62,4.23,1.11,0.00014178125712360767
2025-08-22,36342.18,36342.2,36080.57,36089.64,-239.07,-0.66,10.78,2823.97,24.46,4.2,1.12,-0.006580745641670216
2025-08-25,36199.6,36273.21,36149.27,36194.34,104.7,0.29,11.55,3873.47,24.53,4.22,1.11,0.0029011095705027135
2025-08-26,36106.13,36126.79,35723.32,35755.99,-438.35,-1.21,15.3,5134.41,24.24,4.17,1.14,-0.012111009621946334
2025-08-28,35713.21,35729.07,35392.49,35409.72,-346.27,-0.97,15.18,4778.28,24.0,4.13,1.15,-0.00968425150583152
2025-08-29,35407.62,35541.28,35262.1,35287.71,-122.01,-0.34,17.95,4187.16,23.85,4.11,1.15,-0.003445664071898946
2025-09-01,35341.62,35690.22,35338.31,35679.52,391.81,1.11,17.03,3355.67,24.39,4.16,1.14,0.011103299137291689
2025-09-02,35752.58,35899.16,35627.19,35693.62,14.1,0.04,16.81,3600.81,24.17,4.16,1.14,0.0003951846885834609
2025-09-03,35750.57,35929.03,35676.51,35905.15,211.53,0.59,20.97,3872.82,24.31,4.18,1.13,0.0059262691763961595
2025-09-04,36305.25,36308.52,35804.01,35845.46,-59.69,-0.17,17.31,5073.94,24.5,4.18,1.15,-0.001662435611604507
2025-09-05,35964.1,35984.13,35676.96,35842.34,-3.12,-0.01,13.99,3411.17,24.25,4.18,1.15,-8.704031138118129e-05
2025-09-08,35921.79,36069.0,35856.47,35916.19,73.85,0.21,11.04,3098.31,24.32,4.18,1.14,0.002060412350309848
2025-09-09,36019.64,36054.96,35949.85,36032.5,116.31,0.32,7.36,2714.07,24.37,4.2,1.14,0.003238372444293258
2025-09-10,36180.87,36299.9,36163.56,36235.46,202.96,0.56,11.66,4142.69,24.51,4.22,1.13,0.0056326927079719535
2025-09-11,36207.34,36318.77,36207.14,36287.91,52.45,0.14,15.03,6538.37,24.55,4.23,1.12,0.001447477139796316
2025-09-12,36385.27,36452.6,36334.77,36418.62,130.71,0.36,10.06,3958.0,24.64,4.24,1.11,0.003602026129363667
2025-09-15,36455.49,36500.5,36409.35,36452.98,34.36,0.09,10.89,3918.76,24.66,4.25,1.11,0.0009434734210138629
2025-09-16,36499.23,36722.09,36469.17,36697.39,244.41,0.67,10.86,4002.96,24.82,4.28,1.1,0.006704801637616331
2025-09-17,36774.95,36849.39,36741.22,36813.13,115.74,0.32,11.86,4730.95,24.8,4.3,1.1,0.003153902770741901
2025-09-18,36937.96,36961.74,36798.0,36930.41,117.28,0.32,12.83,4832.89,24.88,4.31,1.09,0.0031858198419967287
2025-09-19,36954.56,36958.48,36817.24,36878.84,-51.57,-0.14,12.83,4718.67,24.85,4.3,1.1,-0.0013964101671226636
2025-09-22,36703.85,36926.24,36637.34,36707.87,-170.97,-0.46,12.82,4805.73,24.86,4.31,1.09,-0.004635991804514239
2025-09-23,36737.23,36787.57,36516.35,36631.9,-75.97,-0.21,22.49,4383.11,25.04,4.35,1.09,-0.00206958344355046
2025-09-24,36580.0,36613.44,36381.56,36398.48,-233.42,-0.64,18.49,4746.71,24.88,4.32,1.1,-0.006372041854230792
2025-09-25,36370.23,36489.02,36138.01,36156.07,-242.41,-0.67,18.17,4389.45,24.72,4.29,1.1,-0.006659893490057911
2025-09-26,36074.81,36110.76,35644.19,35673.24,-482.83,-1.34,24.49,4148.39,24.39,4.23,1.12,-0.013354050924229366
2025-09-29,35747.57,35904.79,35613.25,35717.08,43.84,0.12,15.6,4005.21,24.42,4.24,1.12,0.0012289323874143943
2025-09-30,35801.37,35855.04,35615.58,35714.1,-2.98,-0.01,14.52,4179.48,24.42,4.24,1.12,-8.343347216521746e-05
2025-10-01,35697.02,36035.45,35693.04,36014.32,300.22,0.84,17.73,5701.11,24.62,4.27,1.11,0.008406203712259419
2025-10-03,35976.43,36179.77,35934.06,36164.94,150.62,0.42,18.75,4572.63,24.72,4.29,1.1,0.004182225292605812
2025-10-06,36167.34,36386.66,36132.47,36376.26,211.32,0.58,19.89,3952.68,24.87,4.32,1.1,0.005843228275783208
2025-10-07,36416.58,36539.07,36385.68,36437.08,60.82,0.17,27.03,4691.29,24.96,4.32,1.09,0.001671969575761656
2025-10-08,36446.6,36519.32,36256.99,36278.0,-159.08,-0.44,22.49,4599.05,24.91,4.3,1.1,-0.0043658822276648745
2025-10-09,36337.6,36508.75,36276.42,36486.65,208.65,0.58,17.26,4532.64,25.05,4.33,1.09,0.005751419593141849
2025-10-10,36473.02,36687.23,36460.44,36630.27,143.62,0.39,22.24,3982.36,25.15,4.35,1.09,0.003936234211691092
2025-10-13,36450.19,36590.37,36417.66,36560.05,-70.22,-0.19,21.18,3741.38,25.1,4.34,1.09,-0.0019169937868324105
2025-10-14,36616.41,36676.7,36294.08,36381.72,-178.33,-0.49,17.53,4108.9,24.98,4.32,1.1,-0.0048777285589052255
2025-10-15,36453.27,36724.99,36433.82,36693.62,311.9,0.86,14.57,3777.83,25.19,4.35,1.09,0.00857298665373718
2025-10-16,36779.74,37026.27,36769.05,36984.53,290.91,0.79,26.78,6981.83,25.38,4.39,1.08,0.007928081230469841
2025-10-17,36952.6,37165.75,36911.35,37039.14,54.61,0.15,16.17,4415.09,25.42,4.39,1.09,0.0014765633090376706
